seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
305,250719959,-244.14,1351.07,-911.13,-62.99,-201.83,-212.93,34.40
306,250724008,-250.98,1349.61,-908.20,-64.21,-200.73,-212.93,34.74
307,250729803,-238.77,1331.05,-869.14,-66.22,-197.20,-212.38,34.69
308,250733852,-327.64,1380.86,-909.67,-68.11,-193.72,-215.67,34.55
309,250737902,-357.42,1368.65,-881.84,-70.06,-193.72,-217.01,34.40
310,250741959,-375.00,1354.49,-871.58,-71.52,-194.70,-217.62,34.50
311,250746008,-388.18,1330.57,-861.82,-71.46,-196.83,-217.20,34.55
312,250751803,-399.41,1306.64,-855.47,-70.30,-200.61,-215.67,34.64
313,250755852,-394.04,1263.18,-857.91,-68.84,-204.09,-211.52,34.74
314,250759902,-406.25,1246.09,-847.66,-68.35,-206.40,-209.15,34.31
315,250763959,-419.43,1227.54,-827.64,-67.93,-208.11,-206.16,34.64
316,250769803,-421.87,1205.08,-783.69,-67.74,-209.33,-203.35,34.64
317,250773852,-408.69,1174.32,-713.87,-67.26,-210.18,-199.33,34.74
318,250777902,-386.72,1151.86,-675.78,-66.10,-210.12,-194.09,34.36
319,250781959,-336.91,1100.10,-607.91,-65.24,-208.60,-189.45,34.40
320,250786008,-403.32,1140.14,-675.78,-63.78,-205.61,-184.15,34.31
321,250790058,-413.57,1118.65,-643.55,-63.17,-204.70,-180.00,34.36
322,250795803,-428.71,1100.10,-633.79,-62.01,-204.39,-176.22,34.55
323,250799852,-416.02,1062.99,-600.10,-60.00,-204.57,-170.37,34.40
324,250803902,-394.53,1030.27,-582.52,-58.90,-204.63,-165.98,34.36
325,250807959,-385.25,1006.84,-572.27,-57.07,-203.96,-159.88,34.50
326,250813803,-390.62,970.21,-570.80,-55.37,-202.38,-152.80,34.36
327,250817852,-401.37,926.27,-568.85,-53.29,-201.59,-144.76,34.64
328,250821902,-417.48,903.32,-554.20,-51.59,-200.98,-137.87,34.64
329,250825959,-415.04,891.60,-520.51,-50.06,-201.16,-132.13,34.64
330,250830008,-410.64,880.37,-501.46,-47.44,-201.40,-124.09,34.50
331,250835803,-396.97,873.54,-479.98,-45.00,-200.85,-116.40,34.36
332,250839852,-386.72,844.73,-440.92,-43.23,-198.41,-108.29,34.64
333,250843902,-362.79,830.57,-405.27,-42.07,-196.34,-103.29,34.55
334,250847959,-343.75,828.12,-387.70,-40.49,-192.07,-96.95,34.69
335,250852008,-335.45,816.89,-379.88,-39.70,-185.85,-91.52,34.69
336,250857803,-347.66,812.50,-354.00,-39.63,-178.41,-86.59,34.69
337,250861852,-359.86,785.64,-326.17,-39.15,-168.84,-81.04,34.36
338,250865902,-370.12,763.18,-308.11,-38.60,-161.34,-77.62,34.55
339,250869959,-394.04,748.54,-291.50,-37.44,-152.87,-73.72,34.64
340,250874008,-419.92,724.61,-252.93,-36.16,-146.04,-69.09,34.64
341,250879803,-433.59,699.22,-227.05,-33.23,-140.55,-63.78,34.21
342,250883852,-438.48,691.89,-212.89,-28.23,-135.24,-57.01,34.50
343,250887902,-433.59,690.43,-203.12,-25.55,-130.67,-52.93,34.50
344,250891959,-425.29,686.52,-200.20,-22.87,-123.35,-48.11,34.74
345,250896008,-432.62,676.76,-189.45,-20.67,-114.94,-43.90,34.50
346,250901803,-447.75,666.99,-172.85,-18.96,-105.85,-39.70,34.40
347,250905852,-460.45,637.70,-157.71,-15.67,-96.95,-34.63,34.36
348,250909902,-457.03,597.66,-160.16,-12.80,-91.77,-30.24,34.64
349,250913959,-460.45,570.31,-152.83,-9.76,-85.37,-24.21,34.64
350,250918008,-467.29,546.39,-154.79,-6.28,-79.57,-18.05,34.40
351,250923803,-482.91,544.92,-158.20,-2.13,-75.91,-12.68,34.64
352,250927852,-497.07,555.66,-160.16,3.29,-72.07,-5.98,34.55
353,250931902,-504.39,565.43,-163.57,6.22,-69.09,-2.44,34.31
354,250935959,-499.51,573.24,-153.81,9.76,-66.34,1.34,34.40
355,250940008,-491.70,583.98,-148.44,13.29,-62.99,4.94,34.36
356,250945803,-486.33,602.54,-145.02,16.10,-58.66,8.17,34.69
357,250949852,-486.33,616.70,-155.76,18.66,-52.62,12.68,34.64
358,250953902,-484.86,622.07,-167.97,20.24,-48.35,15.61,34.64
359,250957959,-488.77,611.33,-177.73,22.56,-43.11,18.90,34.50
360,250962008,-499.02,594.73,-176.27,24.88,-38.11,22.01,34.36
361,250967803,-513.67,589.84,-177.25,27.87,-34.88,25.61,34.40
362,250971852,-530.27,593.75,-159.67,31.59,-31.65,30.06,34.50
363,250975902,-539.06,598.14,-157.23,34.21,-29.63,32.87,34.31
364,250979959,-534.67,604.49,-152.34,37.07,-26.71,35.91,34.40
365,250984008,-519.04,599.61,-144.04,39.63,-23.84,39.21,34.64
