seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
232,272156787,-615.72,-600.59,-520.51,-2.93,0.24,-0.49,35.46
233,272160836,-610.35,-601.56,-522.95,-3.84,-0.24,-0.61,35.07
234,272164885,-607.91,-595.70,-529.30,-4.15,-0.55,-0.73,35.22
235,272168944,-611.82,-597.66,-525.88,-4.09,-0.61,-0.49,35.36
236,272172993,-608.40,-594.73,-536.13,-3.60,-0.61,-0.37,35.36
237,272178787,-610.35,-596.19,-528.81,-2.68,-0.98,-0.49,35.22
238,272182836,-614.26,-599.61,-533.69,-1.77,-1.04,-0.43,35.07
239,272186885,-621.09,-600.10,-530.27,-1.22,-1.34,-0.49,35.27
240,272190944,-611.82,-596.68,-532.23,-1.16,-1.28,-0.67,35.27
241,272194993,-614.75,-595.21,-535.64,-0.85,-1.34,-0.55,35.17
242,272200787,-616.21,-596.68,-528.32,-0.73,-1.34,-0.24,35.46
243,272204836,-614.75,-594.24,-529.79,-1.10,-0.98,-0.43,35.27
244,272208885,-614.75,-593.75,-528.32,-1.77,-1.22,-0.55,35.03
245,272212944,-612.79,-591.80,-523.93,-2.13,-1.10,-0.67,35.07
246,272216993,-612.79,-592.29,-525.39,-1.95,-0.55,-0.37,35.60
247,272222787,-608.89,-592.77,-530.76,-1.65,-0.30,-0.12,35.07
248,272226836,-610.84,-589.36,-531.25,-1.89,-0.37,-0.30,35.17
249,272230885,-613.28,-592.29,-528.81,-2.20,-0.55,-0.24,35.07
250,272234944,-609.38,-591.31,-527.34,-2.20,-1.10,-0.18,35.36
251,272238993,-614.26,-594.24,-525.39,-1.89,-1.40,0.12,35.27
252,272244787,-611.82,-588.87,-530.27,-1.16,-1.16,0.18,35.22
253,272248836,-613.28,-589.36,-526.86,-0.85,-1.52,0.49,35.07
254,272252885,-614.26,-591.31,-526.86,-0.85,-1.83,0.79,35.07
255,272256944,-615.23,-589.36,-528.81,-0.67,-2.20,0.79,35.27
256,272260993,-610.84,-587.40,-525.88,-0.85,-1.71,0.73,35.17
257,272266787,-608.40,-591.31,-529.30,-1.28,-2.01,0.30,35.46
258,272270836,-605.47,-587.40,-528.81,-1.46,-1.59,0.30,35.55
259,272274885,-614.26,-585.94,-526.37,-1.22,-1.34,0.43,35.03
260,272278944,-618.65,-594.24,-524.41,-1.10,-1.34,0.61,35.55
261,272284787,-623.05,-595.21,-527.83,-0.85,-1.52,0.55,35.27
262,272288836,-617.68,-591.31,-534.18,-0.85,-1.10,0.91,35.22
263,272292885,-615.72,-592.29,-530.27,-1.04,-0.85,1.46,35.22
264,272296944,-615.23,-586.91,-530.27,-1.10,-1.28,1.65,35.17
265,272300993,-618.16,-598.63,-530.76,-1.34,-2.13,2.13,35.41
266,272306787,-618.65,-599.61,-526.86,-1.77,-2.56,1.89,35.60
267,272310836,-619.63,-599.61,-532.71,-2.32,-2.56,1.16,35.55
268,272314885,-619.63,-597.66,-533.69,-2.13,-1.95,1.40,35.55
269,272318944,-618.16,-592.29,-534.67,-1.22,-0.98,1.46,34.93
270,272322993,-621.09,-600.10,-531.25,-0.30,0.37,1.28,35.27
271,272328787,-620.12,-595.70,-530.76,-0.24,0.79,1.04,35.36
272,272332836,-605.96,-597.66,-538.57,-0.37,1.10,0.12,35.07
273,272336885,-613.28,-599.12,-533.20,0.06,2.01,0.98,35.46
274,272340944,-622.56,-597.17,-530.27,-0.24,1.89,0.61,35.55
275,272344993,-616.70,-594.24,-528.81,-1.40,0.79,0.49,35.27
276,272350787,-615.72,-598.63,-523.93,-2.62,0.24,0.43,35.46
277,272354836,-605.47,-593.75,-530.27,-3.17,-0.61,0.49,35.07
278,272358885,-608.89,-593.75,-526.86,-2.74,-0.61,1.10,35.17
279,272362944,-609.38,-597.66,-524.90,-1.83,-0.49,1.34,35.27
280,272366993,-610.84,-601.56,-522.95,-2.07,0.24,1.71,35.46
281,272372787,-607.42,-604.98,-519.53,-2.56,0.49,1.77,35.07
282,272376836,-613.28,-609.86,-518.07,-3.60,0.91,1.89,35.22
283,272380885,-610.84,-613.77,-516.11,-4.70,1.04,1.83,35.46
